and	O
those	O
ideas	O
of	O
discriminating	O
between	O
member	O
states	O
are	O
in	O
fact	O
very	O
dangerous	O
ideas	O
for	O
the	O
european	B-NORP
project	O

to	O
the	O
distinguished	O
member	O
of	O
this	O
parliament	O
who	O
comes	O
from	O
ireland	B-GPE
and	O
asked	O
a	O
question	O
suggesting	O
that	O
the	O
problems	O
of	O
ireland	B-GPE
were	O
created	O
by	O
europe	B-LOC
let	O
me	O
say	O
the	O
problems	O
of	O
ireland	B-GPE
were	O
created	O
by	O
irresponsible	O
financial	O
behaviour	O
by	O
some	O
irish	B-NORP
institutions	O
and	O
by	O
the	O
lack	O
of	O
supervision	O
in	O
the	O
irish	B-NORP
market	O

another	O
point	O
which	O
was	O
made	O
by	O
some	O
of	O
you	O
was	O
what	O
is	O
the	O
level	O
of	O
ambition	O

they	O
were	O
a	O
minority	O
but	O
those	O
comments	O
were	O
made	O
trying	O
to	O
deepen	O
divisions	O
between	O
europeans	B-NORP
so	O
called	O
rich	O
and	O
so	O
called	O
poor	O
europeans	B-NORP

that	O
is	O
why	O
i	O
want	O
to	O
appeal	O
to	O
all	O
those	O
who	O
share	O
the	O
european	B-NORP
ideal	O
to	O
not	O
let	O
us	O
be	O
distracted	O
by	O
what	O
can	O
be	O
some	O
differences	O
of	O
policy	O
orientation	O
mr	O
hughes	B-PERSON
i	O
very	O
much	O
respect	O
your	O
concern	O
with	O
social	O
europe	B-LOC
but	O
let	O
us	O
be	O
completely	O
open	O
about	O
this	O

we	O
are	O
for	O
the	O
most	O
ambitious	O
position	O
in	O
terms	O
of	O
integrated	O
response	O
that	O
is	O
why	O
the	O
commission	O
will	O
be	O
ready	O
to	O
support	O
some	O
of	O
the	O
measures	O
that	O
some	O
of	O
you	O
have	O
proposed	O

finally	O
i	O
think	O
everybody	O
has	O
to	O
make	O
a	O
contribution	O

this	O
is	O
the	O
reality	O

this	O
is	O
critically	O
important	O
at	O
this	O

moment	O
we	O
are	O
not	O
helping	O
them	O
if	O
we	O
are	O
suggesting	O
that	O
they	O
can	O
escape	O
that	O

what	O
is	O
the	O
best	O
way	O
to	O
support	O
governments	O
like	O
the	O
greek	B-NORP
government	O
the	O
spanish	B-NORP
government	O
the	O
portuguese	B-NORP
government	O
that	O
are	O
led	O
by	O
very	O
distinguished	O
members	O
of	O
our	O
political	O
family	O
is	O
it	O
to	O
support	O
the	O
reforms	O
they	O
are	O
taking	O
courageously	O
or	O
to	O
say	O
simply	O
that	O
those	O
reforms	O
are	O
against	O
european	B-NORP
values	O
we	O

this	O
is	O
why	O
it	O
is	O
important	O
to	O
those	O
of	O
us	O
and	O
this	O
is	O
clearly	O
the	O
majority	O
that	O
believe	O
in	O
european	B-NORP
ideals	O
that	O
we	O
are	O
able	O
to	O
have	O
as	O
much	O
as	O
possible	O
a	O
common	O
response	O

some	O
of	O
us	O
would	O
like	O
to	O
go	O
further	O
i	O
personally	O
would	O
like	O
to	O
go	O
further	O
in	O
terms	O
of	O
the	O
structuring	O
and	O
the	O
deepening	O
of	O
the	O
community	O
approach	O

so	O
we	O
need	O
stronger	O
governance	O
in	O
the	O
euro	O
area	O
we	O
need	O
stronger	O
economic	O
policy	O
coordination	O
in	O
the	O
european	B-GPE
union	I-GPE
as	O
a	O
whole	O
and	O
basically	O
we	O
should	O
all	O
of	O
us	O
commit	O
to	O
the	O
principles	O
of	O
solidarity	O
and	O
responsibility	O
it	O
is	O
not	O
just	O
a	O
question	O
of	O
responsibility	O

once	O
again	O
let	O
me	O
make	O
clear	O
the	O
position	O
of	O
the	O
commission	O

that	O
is	O
why	O
i	O
want	O
to	O
state	O
again	O
that	O
some	O
of	O
the	O
proposals	O
which	O
were	O
put	O
forward	O
are	O
indeed	O
themselves	O
interesting	O
ones	O
but	O
they	O
are	O
not	O
able	O
at	O
this	O
moment	O
to	O
generate	O
the	O
necessary	O
consensus	O
and	O
the	O
commission	O
has	O
to	O
be	O
very	O
attentive	O
to	O
the	O
contribution	O
it	O
gives	O
to	O
forging	O
this	O
consensus	O

one	B-CARDINAL
thing	O
i	O
want	O
to	O
say	O
to	O
you	O
and	O
it	O
is	O
clearly	O
a	O
huge	O
majority	O
that	O
shares	O
european	B-NORP
ideals	O
and	O
need	O
to	O
have	O
a	O
european	B-NORP
response	O
is	O
that	O
we	O
should	O
not	O
be	O
divided	O
by	O
some	O
differences	O
that	O
are	O
not	O
the	O
most	O
important	O
ones	O

so	O
i	O
think	O
it	O
would	O
be	O
a	O
complete	O
mistake	O
now	O
to	O
be	O
divided	O
on	O
this	O
matter	O

where	O
were	O
you	O
when	O
europe	B-LOC
was	O
financing	O
your	O
infrastructures	O
for	O
the	O
development	O
and	O
competitiveness	O
of	O
your	O
countries	O

where	O
were	O
you	O
when	O
europe	B-LOC
was	O
the	O
basis	O
for	O
the	O
prosperity	O
and	O
growth	O
of	O
your	O
countries	O
after	O
the	O
war	O

so	O
how	O
should	O
we	O

in	O
the	O
current	O
world	O
of	O
competition	O
with	O
the	O
pressure	O
of	O
some	O
stronger	O
emerging	O
economies	O
now	O
either	O
we	O
adapt	O
or	O
we	O
will	O
be	O
putting	O
at	O
risk	O
our	O
social	O
market	O
economy	O

them	O
at	O
the	O
same	O
time	O
those	O
countries	O
that	O
are	O
now	O
in	O
a	O
better	O
position	O
should	O
show	O
solidarity	O
with	O
those	O
countries	O
as	O

it	O
is	O
a	O
mechanism	O
to	O
make	O
working	O
class	O
people	O
throughout	O
europe	B-LOC
pay	O
for	O
the	O
crisis	O
of	O
a	O
broken	O
financial	O
system	O
and	O
a	O
crisis	O
ridden	O
european	B-NORP
capitalism	O

mr	O
barroso	B-PERSON
and	O
mr	O
van	B-PERSON
rompuy	I-PERSON
tell	O
me	O
this	B-TIME
morning	I-TIME
because	O
you	O
have	O
not	O
done	O
so	O
yet	O
about	O
the	O
morality	O
of	O
transferring	O
tens	B-MONEY
of	I-MONEY
billions	I-MONEY
of	I-MONEY
euro	I-MONEY
of	O
private	O
bad	O
debts	O
by	O
speculators	O
and	O
bankers	O
gambled	O
wildly	O
on	O
the	O
irish	B-NORP
property	O
market	O
and	O
placing	O
those	O
debts	O
on	O
the	O
shoulders	O
of	O
the	O
irish	B-NORP
people	O
who	O
carry	O
no	O
responsibility	O
whatsoever	O
for	O
them	O

you	O
are	O
destroying	O
our	O
services	O
and	O
the	O
living	O
standards	O
of	O
our	O
people	O

you	O
claim	O
to	O
be	O
democrats	B-NORP
but	O
you	O
enslave	O
the	O
working	O
people	O
of	O
europe	B-LOC
to	O
the	O
markets	O
the	O
financial	O
markets	O
which	O
lead	O
you	O
around	O
by	O
the	O
nose	O

your	O
financial	O
stability	O
mechanism	O
is	O
a	O
vicious	O
weapon	O
dictated	O
by	O
the	O
markets	O
masquerading	O
as	O
something	O
benign	O

if	O
you	O
go	O
back	O
through	O
history	O
you	O
find	O
that	O
when	O
people	O
are	O
put	O
together	O
in	O
false	O
currency	O
unions	O
when	O
governments	O
think	O
they	O
know	O
better	O
than	O
the	O
markets	O
governments	O
always	O
lose	O

greece	B-GPE
portugal	B-GPE
and	O
ireland	B-GPE
do	O
not	O
fit	O
inside	O
the	O
euro	O

what	O
we	O
should	O
be	O
doing	O
what	O
mr	O
van	B-PERSON
rompuy	I-PERSON
should	O
be	O
doing	O
in	O
order	O
to	O
give	O
real	O
leadership	O
is	O
to	O
be	O
introducing	O
a	O
plan	O
b	O
and	O
to	O
allow	O
these	O
countries	O
to	O
go	O
back	O
to	O
their	O
own	O
currency	O
to	O
have	O
competitive	O
devaluations	O
and	O
to	O
have	O
a	O
chance	O
because	O
what	O
we	O
are	O
doing	O
with	O
this	O
policy	O
is	O
killing	O
them	O
off	O

that	O
was	O
last	B-DATE
july	I-DATE
on	O
the	O
amendments	O
to	O
the	O
tobacco	B-LAW
products	I-LAW
directive	I-LAW
and	O
in	O
particular	O
on	O
electronic	O
cigarettes	O

there	O
is	O
something	O
rotten	O
at	O
the	O
heart	O
of	O
coventry	B-ORG
city	I-ORG
council	I-ORG

it	O
only	O
came	O
to	O
light	O
when	O
the	O
trial	O
against	O
a	O
man	O
accused	O
of	O
the	O
london	B-EVENT
hyde	I-EVENT
park	I-EVENT
bombing	I-EVENT
collapsed	O
because	O
he	O
had	O
such	O
a	O
letter	O
preventing	O
him	O
from	O
prosecution	O

mr	O
president	O
in	O
my	O
constituency	O
of	O
northern	B-GPE
ireland	I-GPE
we	O
have	O
an	O
outrageous	O
situation	O
where	O
the	O
previous	O
labour	B-NORP
government	O
of	O
tony	B-PERSON
blair	I-PERSON
introduced	O
a	O
secret	O
scheme	O
offering	O
so	O
called	O
comfort	O
letters	O
to	O
ira	B-ORG
terrorists	O
known	O
as	O
on	O
the	O
runs	O

the	O
truth	O
about	O
a	O
process	O
which	O
circumvented	O
the	O
uk	B-ORG
parliament	I-ORG
and	O
undermined	O
the	O
justice	O
system	O
must	O
be	O
exposed	O

on	O
this	O
european	B-EVENT
day	I-EVENT
for	I-EVENT
victims	I-EVENT
of	I-EVENT
terrorism	I-EVENT
the	O
truth	O
and	O

there	O
is	O
no	O
evidence	O
to	O
demonstrate	O
that	O
knowledge	O
of	O
the	O
process	O
went	O
beyond	O
a	O
clique	O
of	O
republicans	B-NORP
their	O
confidants	O
and	O
the	O
government	O

the	O
first	O
minister	O
in	O
northern	B-GPE
ireland	I-GPE
has	O
forced	O
a	O
judge	O
led	O
enquiry	O
into	O
this	O
scheme	O
the	O
coalition	O
government	O
has	O
stated	O
that	O
this	O
scheme	O
is	O
over	O
and	O
will	O
ensure	O
that	O
letters	O
cannot	O
be	O
relied	O
upon	O
to	O
avoid	O
prosecution	O

whilst	O
we	O
all	O
follow	O
current	O
events	O
we	O
must	O
not	O
forget	O
the	O
events	O
of	O
the	O
past	O
that	O
are	O
still	O
being	O
played	O
out	O

and	O
whilst	O
we	O
talk	O
about	O
humanity	O
let	O
us	O
not	O
forget	O
the	O
fifty	B-CARDINAL
two	I-CARDINAL
refugees	O
murdered	O
on	O
one	B-DATE
september	I-DATE
two	I-DATE
thousand	I-DATE
and	I-DATE
thirteen	I-DATE
while	O
protecting	O
camp	B-LOC
ashraf	I-LOC
and	O
the	O
missing	O
seven	B-CARDINAL
innocent	O
refugees	O
including	O
six	B-CARDINAL
women	O
who	O
were	O
taken	O
hostage	O

mr	O
president	O
the	O
tragic	O
developments	O
in	O
ukraine	B-GPE
and	O
the	O
horrors	O
of	O
syria	B-GPE
are	O
just	O
a	O
few	O
of	O
the	O
more	O
recent	O
events	O
that	O
need	O
to	O
be	O
seen	O
not	O
only	O
in	O
political	O
terms	O
but	O
in	O
terms	O
of	O
human	O
tragedy	O

is	O
this	O
the	O
civilised	O
world	O
we	O
live	O
in	O

as	O
minister	O
with	O
responsibility	O
for	O
the	O
gaeltacht	B-LOC
i	O
was	O
directly	O
involved	O
in	O
the	O
design	O
of	O
the	O
first	B-ORDINAL
pilot	O
leader	O
programme	O
in	O
ireland	B-GPE

i	O
strongly	O
urge	O
the	O
minister	O
and	O
the	O
government	O
to	O
provide	O
this	O
necessary	O
funding	O

finally	O
i	O
call	O
on	O
the	O
minister	O
even	O
at	O
this	O
late	O
stage	O
to	O
reconsider	O

moreover	O
an	O
interim	O
fund	O
is	O
required	O
to	O
bridge	O
the	O
gap	O
between	O
the	O
current	O
and	O
the	O
next	O
round	O
of	O
leader	O
funds	O

mr	O
president	O
the	O
totalitarian	O
policies	O
of	O
the	O
democratic	B-GPE
people	I-GPE
's	I-GPE
republic	I-GPE
of	I-GPE
korea	I-GPE
which	O
have	O
been	O
used	O
to	O
oppress	O
its	O
citizens	O
for	O
over	O
sixty	B-DATE
years	I-DATE
have	O
led	O
to	O
a	O
great	O
number	O
of	O
north	B-NORP
koreans	I-NORP
fleeing	O
to	O
the	O
people	B-GPE
's	I-GPE
republic	I-GPE
of	I-GPE
china	I-GPE

the	O
european	B-GPE
union	I-GPE
must	O
resolutely	O
condemn	O
this	O
atrocious	O
practice	O
and	O
raise	O
it	O
at	O
all	O
eu	B-GPE
china	B-GPE
high	O
level	O
talks	O
among	O
the	O
other	O
human	O
rights	O
violations	O
that	O
have	O
been	O
repeatedly	O
underlined	O
by	O
the	O
european	B-ORG
parliament	I-ORG

this	O
is	O
an	O
issue	O
on	O
which	O
the	O
eu	B-GPE
has	O
for	O
many	O
years	O
spoken	O
out	O
and	O
played	O
an	O
active	O
role	O
both	O
at	O
the	O
united	B-ORG
nations	I-ORG
and	O
in	O
our	O
bilateral	O
dialogue	O
with	O
the	O
dprk	B-ORG
government	I-ORG

the	O
eu	B-GPE
is	O
seriously	O
concerned	O
about	O
the	O
forcible	O
repatriation	O
of	O
north	B-NORP
korean	I-NORP
asylum	O
seekers	O
and	O
refugees	O

therefore	O
the	O
eu	B-GPE
has	O
been	O
raising	O
this	O
issue	O
with	O
china	B-GPE
in	O
particular	O
in	O
the	O
framework	O
of	O
the	O
eu	B-EVENT
china	I-EVENT
human	I-EVENT
rights	I-EVENT
dialogue	I-EVENT

the	O
european	B-GPE
union	I-GPE
as	O
a	O
global	O
political	O
actor	O
will	O
continue	O
to	O
follow	O
all	O
aspects	O
of	O
the	O
situation	O
on	O
the	O
peninsula	O
working	O
in	O
close	O
collaboration	O
with	O
its	O
various	O
strategic	O
partners	O

following	O
the	O
death	O
of	O
kim	B-PERSON
jong	I-PERSON
il	I-PERSON
in	O
december	B-DATE
and	O
the	O
purported	O
satellite	O
launch	O
in	O
april	B-DATE
the	O
focus	O
in	O
recent	B-DATE
months	I-DATE
has	O
been	O
heavily	O
on	O
the	O
political	O
succession	O
in	O
the	O
dprk	B-GPE
and	O
on	O
regional	O
security	O
issues	O

this	O
is	O
less	B-DATE
than	I-DATE
a	I-DATE
week	I-DATE
from	I-DATE
now	I-DATE

under	O
these	O
texts	O
adhering	O
countries	O
have	O
specifically	O
obliged	O
themselves	O
to	O
refrain	O
from	O
returning	O
people	O
to	O
their	O
country	O
of	O
origin	O
in	O
cases	O
where	O
they	O
might	O
face	O
the	O
death	O
penalty	O
or	O
torture	O
an	O
obligation	O
that	O
already	O
exists	O
in	O
general	O
under	O
customary	O
international	O
law	O

we	O
will	O
continue	O
to	O
use	O
every	O
occasion	O
to	O
persuade	O
the	O
chinese	B-NORP
authorities	O
to	O
change	O
this	O
assessment	O

however	O
we	O
should	O
not	O
lose	O
sight	O
of	O
the	O
appalling	O
human	O
rights	O
situation	O
within	O
the	O
country	O

their	O
predicament	O
is	O
double	O
because	O
first	B-ORDINAL
of	O
all	O
their	O
vulnerability	O
is	O
immense	O

they	O
normally	O
come	O
from	O
indescribable	O
material	O
conditions	O
and	O
when	O
they	O
make	O
it	O
to	O
another	O
country	O
and	O
indeed	O
china	B-GPE
is	O
the	O
only	O
option	O
available	O
in	O
most	O
cases	O
they	O
have	O
probably	O
been	O
in	O
unspeakable	O
distress	O
for	O
a	O
long	O
time	O
and	O
should	O
they	O
return	O
or	O
be	O
returned	O
which	O
is	O
one	O
of	O
the	O
problems	O
that	O
we	O
address	O
in	O
the	O
current	O
resolution	O

the	O
resolution	O
is	O
specifically	O
about	O
refugees	O
we	O
are	O
talking	O
about	O
thousands	B-CARDINAL
and	O
thousands	B-CARDINAL
of	O
people	O
who	O
have	O
had	O
no	O
other	O
choice	O
but	O
to	O
flee	O
their	O
country	O
because	O
they	O
do	O
not	O
even	O
have	O
anything	O
to	O
eat	O
or	O
to	O
drink	O
where	O
they	O
come	O
from	O
and	O
they	O
are	O
often	O
treated	O
by	O
china	B-GPE
which	O
is	O
the	O
country	O
that	O
hosts	O
most	O
of	O
them	O
in	O
a	O
way	O
that	O
is	O
not	O
exactly	O
as	O
we	O
would	O
want	O
it	O
to	O
be	O

for	O
example	O
in	O
education	O
the	O
minister	O
spoke	O
about	O
education	O
at	O
the	O
meeting	O
of	O
the	O
education	O
ministers	O

action	O
we	O
need	O
action	O
in	O
the	O
sense	O
of	O
growth	O
policy	O
by	O
investment	O
with	O
action	O
for	O
employment	O
including	O
action	O
from	O
the	O
european	B-NORP

because	O
that	O
is	O
where	O
the	O
policy	O
originates	O
ably	O
assisted	O
by	O
some	O
member	O
states	O

the	O
commissioner	O
for	O
human	O
rights	O
from	O
the	O
council	B-ORG
of	I-ORG
europe	I-ORG
in	O
his	O
report	O
on	O
safeguarding	O
human	O
rights	O
in	O
times	O
of	O
economic	O
crisis	O
said	O
that	O
most	O
austerity	O
measures	O
have	O
exacerbated	O
the	O
already	O
severe	O
human	O
consequences	O
of	O
the	O
economic	O
crisis	O
and	O
that	O
vulnerable	O
and	O
marginalised	O
groups	O
have	O
been	O
disproportionately	O
hit	O

yes	O
deficits	O
have	O
been	O
reduced	O
but	O
debts	O
mount	O

and	O
eighty	B-CARDINAL
so	O
without	O
significant	O
growth	O
those	O
debt	O
figures	O
that	O
i	O
spoke	O
of	O
become	O
overwhelming	O
and	O
how	O
can	O
we	O
have	O
growth	O
if	O
we	O
do	O
not	O
have	O
targeted	O
investments	O

they	O
are	O
not	O
some	O
afterthought	O
to	O
be	O
taken	O
into	O
consideration	O
when	O
the	O
economic	O
issues	O
are	O
dealt	O
with	O

if	O
you	O
take	O
the	O
general	O
government	O
gross	O
debt	O
and	O
consolidated	O
private	O
debt	O
that	O
total	O
debt	O
as	O
a	O
percentage	O
of	O
gdp	O
is	O
a	O
staggering	O
four	B-CARDINAL
hundred	I-CARDINAL

last	O
night	O
in	O
this	O
parliament	B-ORG
i	O
spoke	O
of	O
eurostat	B-ORG
figures	O
from	O
two	B-DATE
thousand	I-DATE
and	I-DATE
twelve	I-DATE
and	O
my	O
own	O
country	O
ireland	B-GPE

that	O
is	O
why	O
in	O
my	O
opinion	O
social	O
indicators	O
are	O
just	O
as	O
valid	O
as	O
economic	O
ones	O
and	O
in	O
my	O
view	O
they	O
should	O
be	O
binding	O
in	O
our	O
employment	O
report	O
we	O
added	O
additional	O
indicators	O
such	O
as	O
child	O
poverty	O
levels	O
access	O
to	O
health	O
care	O
homelessness	O
and	O
a	O
decent	O
work	O
index	O

these	O
are	O
not	O
just	O
words	O
they	O
describe	O
the	O
lives	O
of	O
real	O
people	O
and	O
i	O
would	O
say	O
to	O
mrbarroso	B-PERSON
who	O
i	O
think	O
is	O
no	O
longer	O
with	O
us	O
that	O
yes	O
some	O
small	O
progress	O
has	O
been	O
made	O
but	O
for	O
many	O
countries	O
it	O
is	O
not	O
a	O
sustainable	O
model	O

in	O
my	O
own	O
country	O
an	O
assessment	O
of	O
the	O
last	O
five	B-CARDINAL
budgets	O
showed	O
that	O
the	O
hardest	O
hit	O
by	O
those	O
budgetary	O
policies	O
are	O
the	O
very	O
rich	O
and	O
the	O
very	O
poor	O

are	O
we	O
saying	O
to	O
those	O
countries	O
tough	O
get	O
used	O
to	O
it	O
the	O
crisis	O
will	O
continue	O
the	O
grinding	O
scraping	O
along	O
the	O
bottom	O
that	O
we	O
call	O
progress	O
will	O
continue	O

i	O
only	O
hope	O
that	O
commissioner	O
andor	B-PERSON
sitting	O
behind	O
him	O
is	O
actually	O
listening	O
because	O
of	O
course	O
his	O
unemployment	B-ORG
department	I-ORG
is	O
doing	O
more	O
to	O
make	O
employing	O
people	O
and	O
actually	O
creating	O
more	O
jobs	O
in	O
europe	B-LOC
as	O
difficult	O
as	O
possible	O

the	O
debate	O
is	O
already	O
beginning	O
to	O
shift	O
away	O
from	O
protectionism	O
away	O
from	O
higher	O
spending	O
and	O
an	O
endless	O
stream	O
of	O
red	O
tape	O
and	O
towards	O
open	O
markets	O
better	O
spending	O
and	O
cutting	O
back	O
on	O
regulation	O

one	B-CARDINAL
three	I-CARDINAL
million	I-CARDINAL
more	O
jobs	O
and	O
unemployment	O
is	O
falling	O
sharply	O

unemployment	O
is	O
at	O
a	O
sixteen	B-DATE
year	I-DATE
high	O
taxes	O
have	O
sent	O
wealth	O
abroad	O
and	O
social	O
welfare	O
spending	O
is	O
now	O
the	O
highest	O
in	O
the	O
oecd	B-ORG

the	O
economy	O
is	O
not	O
secure	O
but	O
it	O
is	O
going	O
in	O
the	O
right	O
direction	O

that	O
is	O
why	O
the	O
parties	O
certainly	O
in	O
my	O
group	O
will	O
offer	O
an	O
agenda	O
for	O
the	O
eu	B-GPE
that	O
mirrors	O
the	O
reforms	O
being	O
taken	O
in	O
many	O
of	O
our	O
member	O
states	O
to	O
deliver	O
investment	O
and	O
infrastructure	O
instead	O
of	O
wasteful	O
spending	O
to	O
deliver	O
deregulation	O
and	O
decentralisation	O
instead	O
of	O
interference	O
and	O
to	O
open	O
up	O
trade	O
and	O
the	O
single	O
market	O
instead	O
of	O
creating	O
more	O
barriers	O
to	O
business	O

surely	O
the	O
experience	O
of	O
recent	B-DATE
years	I-DATE
shows	O
us	O
that	O
when	O
countries	O
do	O
tighten	O
their	O
belts	O
spend	O
to	O
invest	O
and	O
restructure	O
their	O
economies	O
we	O
begin	O
to	O
see	O
the	O
benefits	O

my	O
conservative	B-NORP
led	O
government	O
in	O
britain	B-GPE
has	O
stuck	O
with	O
its	O
long	O
term	O
plan	O
to	O
pay	O
down	O
the	O
deficit	O
to	O
incite	O
the	O
productive	O
parts	O
of	O
the	O
economy	O
and	O
to	O
reform	O
our	O
welfare	O
system	O

yet	O
many	O
on	O
the	O
left	O
as	O
mrswoboda	B-PERSON
exemplified	O
this	B-TIME
morning	I-TIME
are	O
still	O
arguing	O
for	O
more	O
state	O
spending	O
and	O
more	O
centralisation	O
of	O
power	O

you	O
are	O
still	O
perpetuating	O
the	O
falsehood	O
that	O
states	O
can	O
somehow	O
create	O
jobs	O
or	O
that	O
politicians	O
can	O
somehow	O
legislate	O
to	O
create	O
more	O
employment	O

much	O
as	O
i	O
enjoyed	O
the	O
minister	O
's	O
speech	O
this	B-TIME
morning	I-TIME
i	O
have	O
to	O
say	O
that	O
there	O
is	O
something	O
deeply	O
ironic	O
about	O
a	O
minister	O
from	O
greece	B-GPE
coming	O
here	O
to	O
argue	O
with	O
us	O
and	O
tell	O
us	O
how	O
to	O
reduce	O
youth	O
unemployment	O

as	O
a	O
result	O
the	O
economy	O
is	O
now	O
growing	O
faster	O
than	O
any	O
other	O
major	O
european	B-NORP
economy	O
there	O
are	O

we	O
are	O
certainly	O
seeing	O
that	O
in	O
my	O
own	O
country	O

or	O
as	O
it	O
so	O
often	O
does	O
to	O
actually	O
hinder	O
it	O

we	O
are	O
proud	O
to	O
have	O
begun	O
that	O
debate	O
about	O
taking	O
the	O
eu	B-GPE
in	O
a	O
new	O
direction	O
away	O
from	O
its	O
socialist	O
and	O
centralising	O
past	O

president	O
hollande	B-PERSON
promised	O
us	O
all	O
an	O
end	O
to	O
austerity	O
but	O
he	O
has	O
actually	O
been	O
mugged	O
by	O
reality	O
because	O
the	O
only	O
way	O
to	O
end	O
austerity	O
is	O
to	O
implement	O
the	O
tough	O
reforms	O
that	O
encourage	O
investment	O
and	O
grow	O
the	O
economy	O
at	O
eu	B-GPE
level	O
those	O
lessons	O
are	O
starting	O
to	O
apply	O
as	O
well	O

if	O
we	O
compare	O
that	O
to	O
socialist	B-NORP
france	B-GPE
public	O
spending	O
there	O
is	O
now	O
equivalent	O
to	O
fifty	B-CARDINAL
six	I-CARDINAL
of	O
national	O
income	O
the	O
second	B-ORDINAL
highest	O
in	O
the	O
euro	B-LOC
area	I-LOC

for	O
those	O
of	O
us	O
who	O
want	O
to	O
see	O
state	O
spending	O
controlled	O
the	O
worst	O
possible	O
thing	O
you	O
could	O
do	O
is	O
to	O
give	O
the	O
eu	B-GPE
new	O
powers	O
to	O
raise	O
its	O
own	O
revenue	O
through	O
new	O
own	O
resources	O

i	O
understand	O
that	O
this	B-DATE
afternoon	I-DATE
mrschulz	B-PERSON
and	O
mrbarroso	B-PERSON
will	O
join	O
with	O
prime	O
minister	O
samaras	B-PERSON
and	O
mrmonti	B-PERSON
to	O
launch	O
the	O
new	O
high	B-ORG
level	I-ORG
group	I-ORG
on	O
own	O
resources	O

the	O
european	B-NORP
semester	O
has	O
been	O
instrumental	O
in	O
driving	O
the	O
necessary	O
structural	O
reforms	O
in	O
the	O
member	O
states	O
and	O
raising	O
these	O
reform	O
goals	O
to	O
the	O
political	O
agenda	O

therefore	O
we	O
cannot	O
be	O
complacent	O

i	O
very	O
much	O
appreciate	O
and	O
commend	O
the	O
efforts	O
of	O
greece	B-GPE
to	O
restore	O
economic	O
growth	O
and	O
job	O
creation	O
under	O
very	O
difficult	O
circumstances	O
and	O
following	O
decades	O
of	O
economic	O
and	O
policy	O
mismanagement	O
i	O
have	O
to	O
say	O
that	O
i	O
find	O

and	O
by	O
investing	O
in	O
sustainable	O
green	O
growth	O
and	O
turning	O
innovations	O
in	O
that	O
field	O
into	O
competitive	O
products	O
and	O
services	O
that	O
is	O
into	O
new	O
businesses	O
and	O
new	O
jobs	O
for	O
europeans	B-NORP

my	O
report	O
and	O
the	O
report	O
by	O
mrgutirrez	B-PERSON
prieto	I-PERSON
start	O
this	O
process	O
and	O
provide	O
a	O
clear	O
path	O
forward	O
a	O
combination	O
of	O
more	O
democratic	O
accountability	O
a	O
combination	O
of	O
solidarity	O
with	O
conditionality	O
and	O
clear	O
responsibilities	O
and	O
also	O
more	O
room	O
for	O
private	O
investment	O
to	O
boost	O
investment	O
and	O
to	O
improve	O
entrepreneurship	O
and	O
create	O
jobs	O
and	O
growth	O
these	O
reforms	O
are	O
not	O
of	O
course	O
always	O
pleasant	O
but	O
it	O
is	O
also	O
our	O
job	O
as	O
politicians	O
to	O
have	O
the	O
courage	O
to	O
defend	O
the	O
road	O
taken	O
and	O
the	O
benefits	O
it	O
will	O
bring	O
in	O
the	O
long	O

i	O
think	O
that	O
we	O
as	O
the	O
european	B-ORG
parliament	I-ORG
should	O
take	O
up	O
our	O
role	O
in	O
this	O
process	O
much	O
more	O
maybe	O
than	O
we	O
do	O
today	O
we	O
have	O
of	O
course	O
after	O
the	O
very	O
difficult	O
economic	O
situation	O
taken	O
a	O
road	O
ahead	O
also	O
supported	O
by	O
this	O
parliament	B-ORG
a	O
road	O
of	O
reducing	O
deficits	O
and	O
balancing	O
budgets	O
a	O
road	O
of	O
implementing	O
economic	O
reform	O
a	O
road	O
of	O
modernising	O
social	O
protection	O
but	O
also	O
a	O
road	O
of	O
investing	O
in	O
education	O
research	O
and	O
development	O
we	O
cannot	O
go	O
back	O
and	O
restore	O
the	O
mistakes	O
which	O
were	O
made	O
at	O
the	O
start	O
and	O
the	O
onset	O
of	O
the	O
creation	O
of	O
the	O
euro	O
but	O
i	O
do	O
feel	O
that	O
we	O
must	O
do	O
our	O
utmost	O
and	O
maybe	O
it	O
is	O
the	O
task	O
of	O
our	O
generation	O
to	O
make	O
sure	O
that	O
we	O
correct	O
the	O
mistakes	O
and	O
take	O
a	O
clear	O
path	O
forward	O

at	O
the	O
european	B-NORP
level	O
we	O
have	O
seen	O
a	O
coalition	O
of	O
civil	O
society	O
organisations	O
working	O
very	O
hard	O
over	O
the	O
last	B-DATE
few	I-DATE
years	I-DATE
to	O
gain	O
a	O
meaningful	O
role	O
and	O
with	O
some	O
success	O
but	O
we	O
need	O
to	O
see	O
this	O
embedded	O
structurally	O
into	O
this	O
whole	O
process	O
at	O
national	O
level	O

i	O
would	O
really	O
like	O
to	O
ask	O
their	O
representatives	O
here	O
whether	O
they	O
are	O
going	O
to	O
take	O
action	O
on	O
the	O
issue	O
and	O
start	O
negotiating	O
such	O
an	O
agreement	O
or	O
not	O

it	O
is	O
also	O
clear	O
that	O
if	O
we	O
want	O
the	O
eu	O
two	O
thousand	O
and	O
twenty	O
process	O
